t,R,S,I,sample
14.925376550850068,76.0,19646.0,278.0,8.0
14.926869485889027,76.0,19645.0,279.0,8.0
14.927688337415335,76.0,19644.0,280.0,8.0
14.931823600524382,76.0,19643.0,281.0,8.0
14.934552380910963,77.0,19643.0,280.0,8.0
14.935706856293056,77.0,19642.0,281.0,8.0
14.944582497360553,77.0,19641.0,282.0,8.0
14.951442936221717,77.0,19640.0,283.0,8.0
14.95816440557686,77.0,19639.0,284.0,8.0
14.95982910006209,78.0,19639.0,283.0,9.0
14.96319243630704,79.0,19639.0,282.0,9.0
14.965114454022256,80.0,19639.0,281.0,10.0
14.977054309310072,81.0,19639.0,280.0,10.0
14.983351699948386,81.0,19638.0,281.0,10.0
14.991486730729777,81.0,19637.0,282.0,10.0
14.99188057818836,81.0,19636.0,283.0,10.0
14.998848987725683,81.0,19635.0,284.0,10.0
15.001762626157715,81.0,19634.0,285.0,10.0
15.005075828956656,81.0,19633.0,286.0,10.0
15.009690534691496,81.0,19632.0,287.0,10.0
15.01344531880981,82.0,19632.0,286.0,10.0
15.015256487954519,82.0,19631.0,287.0,10.0
15.015716699571222,82.0,19630.0,288.0,10.0
15.016698138628657,82.0,19629.0,289.0,10.0
15.018039714153891,82.0,19628.0,290.0,10.0
15.018613979534,82.0,19627.0,291.0,10.0
15.020958397555118,82.0,19626.0,292.0,10.0
15.028941266211996,82.0,19625.0,293.0,10.0
15.030911807703191,83.0,19625.0,292.0,10.0
15.031825429396827,83.0,19624.0,293.0,10.0
15.034532734865133,83.0,19623.0,294.0,10.0
15.040693994292528,84.0,19623.0,293.0,10.0
15.04345619515646,84.0,19622.0,294.0,10.0
15.045829238669171,84.0,19621.0,295.0,10.0
15.06343319060542,84.0,19620.0,296.0,10.0
15.06376264452072,84.0,19619.0,297.0,10.0
15.066302007944548,84.0,19618.0,298.0,10.0
15.066602434097563,84.0,19617.0,299.0,10.0
15.067414261577952,84.0,19616.0,300.0,10.0
15.069390290184032,84.0,19615.0,301.0,10.0
15.081984169978991,84.0,19614.0,302.0,10.0
15.082563255947989,85.0,19614.0,301.0,10.0
15.084187357604975,85.0,19613.0,302.0,10.0
15.084241476518962,85.0,19612.0,303.0,10.0
15.08486280418007,85.0,19611.0,304.0,10.0
15.091043399902814,85.0,19610.0,305.0,10.0
15.093360081069267,85.0,19609.0,306.0,10.0
15.098113033217746,86.0,19609.0,305.0,10.0
15.102757332623518,86.0,19608.0,306.0,10.0
15.103093196829457,86.0,19607.0,307.0,10.0
15.104741782021959,86.0,19606.0,308.0,10.0
15.108996208352227,86.0,19605.0,309.0,10.0
15.112210520430331,86.0,19604.0,310.0,10.0
15.11713601372822,86.0,19603.0,311.0,10.0
15.123258067847853,86.0,19602.0,312.0,10.0
15.12911887983281,87.0,19602.0,311.0,10.0
15.130291489255068,87.0,19601.0,312.0,10.0
15.13333527325473,87.0,19600.0,313.0,10.0
15.136820178189025,87.0,19599.0,314.0,10.0
15.139602631000908,87.0,19598.0,315.0,10.0
15.140576258351633,87.0,19597.0,316.0,10.0
15.144798448297276,87.0,19596.0,317.0,10.0
15.151350356590084,87.0,19595.0,318.0,10.0
15.159916005699104,87.0,19594.0,319.0,10.0
15.161129405466777,87.0,19593.0,320.0,10.0
15.162833984261447,87.0,19592.0,321.0,10.0
15.166918410875457,87.0,19591.0,322.0,10.0
15.169940395099418,87.0,19590.0,323.0,10.0
15.177640469898211,88.0,19590.0,322.0,11.0
15.182362524528592,88.0,19589.0,323.0,11.0
15.185600310235026,88.0,19588.0,324.0,11.0
15.187223743636201,89.0,19588.0,323.0,11.0
15.193223954186497,89.0,19587.0,324.0,11.0
15.197472928583423,89.0,19586.0,325.0,11.0
15.199570916119784,89.0,19585.0,326.0,11.0
15.204150433267605,89.0,19584.0,327.0,11.0
15.207449439220198,90.0,19584.0,326.0,12.0
15.208810077225136,90.0,19583.0,327.0,12.0
