"","Rep","True_Beta","Mean_Beta","Lower95_Beta","Upper95_Beta"
"17300",257,0.0907695499791105,0.139476883734993,0.0595468002121633,0.218911745195007
"43837",642,0.30888018151846,0.438496751661859,0.31203969986126,0.560015348772438
"11453",172,0.349404179428667,0.434473784482599,0.297953971104328,0.568570689401763
"18843",281,0.125845740936682,0.103782011127913,0.00314950839938033,0.205127385886524
"19429",291,0.053618695213243,0.105533615128373,0.0234264602826586,0.210914992986267
"36481",542,0.00186887208629668,0.0999358297369551,0.000231974299038512,0.189927594586449
"13111",192,0.359614513860045,0.339383606713451,0.228230413790659,0.471035185569786
"9768",150,0.0994040761326465,0.0733832178818452,0.000120393726377521,0.177577014729581
"3740",74,0.186784406496438,0.360559146932467,0.268274777623652,0.448953461210023
"18144",270,0.270618012243036,0.190798916776322,0.0891911161859331,0.301844079769412
"14291",212,0.283135496401112,0.267507182865592,0.175745753578625,0.369763741611953
"978",25,0.00746368856226294,0.0918733526734271,0.00316219616170657,0.181832426591366
"24629",365,0.100041676900379,0.0844218029662895,0.00590482050445437,0.15116150768232
"24025",358,0.290666322869505,0.242527153757156,0.117598980178163,0.382593447140059
"23796",354,0.285430573608195,0.267529812657328,0.165255497544095,0.382915678826049
"44684",650,0.0971712578281086,0.134912397343523,0.0452492011021466,0.221080230609932
"45806",665,0.313898995927756,0.232897648975734,0.109217302721754,0.345579515362732
"5467",92,0.365042136952733,0.400189120897555,0.270815927221969,0.540806907048837
"20920",313,0.328531484703242,0.308928521083302,0.163662111096932,0.49392099114156
"29220",425,0.109462438574464,0.0638176759745612,0.000663605560903412,0.161573275410024
"6345",103,0.33979372771135,0.316174910573466,0.230503998279203,0.414724334270168
"46280",671,0.248464879049067,0.326079113054985,0.247134409713571,0.413705341493771
"29479",430,0.231300329772078,0.202023477402845,0.0789923648622448,0.317643947855701
"17667",264,0.0981567545158477,0.124683009935956,0.0291075251725773,0.249876369091316
"20203",303,0.240000402445873,0.295098136184925,0.20898003329769,0.381437042569758
"43726",639,0.000818800264605998,0.0683533776890143,0.000109318655416205,0.18337804438538
"38855",572,0.246147273379373,0.168645894025633,0.0978512070410236,0.259976131046761
"14109",207,0.0687319439715954,0.185625747790526,0.091330245045111,0.270850099113207
"34685",511,0.308702364557577,0.360526014663771,0.278941609958794,0.480096018012072
"13335",197,0.287211860354404,0.270095730584697,0.187147676056651,0.352475033011584
"34177",501,0.355944338960747,0.404546289392401,0.208568746626678,0.643086379445997
"6493",104,0.0573482261400803,0.0440788236572106,0.000398447197288652,0.0998363043909794
"17651",264,0.171202673208254,0.185951378615331,0.0930924845999008,0.316766621647873
"24261",361,0.287595054031101,0.326000570253064,0.194596097706962,0.480502211208423
"11926",177,0.10047966072591,0.0516382279066769,1.04521440586793e-05,0.124150535699186
"31170",451,0.165419882236132,0.148096144598294,0.0617096596846132,0.248706029887405
"27101",397,0.151627800827309,0.17196982505234,0.0893580362948624,0.287500335985749
"15829",234,0.277252192881492,0.29135033565102,0.195799224644451,0.408197517252163
"17666",264,0.100426574374008,0.127157063166502,0.0206804182881083,0.249314725960616
"9794",151,0.357746999765934,0.314054945770507,0.201887522525577,0.478937599801231
"28391",413,0.329969469729068,0.356532445531133,0.261564241631228,0.440485598520932
"45998",668,0.222290941062474,0.306398442790078,0.2109417388931,0.397346951621511
"27576",402,0.114949559033696,0.118389479443082,0.0171616541159492,0.213014667915338
"3730",74,0.326127703719491,0.433663958749346,0.330722780496089,0.53985924558647
"38977",573,0.100622816761604,0.0787258530964985,0.00114209591811016,0.17845467056184
"44148",645,0.317528875460272,0.393855231384866,0.313547354876651,0.494183849556529
"45554",662,0.00580395584597395,0.050042463993202,0.000771329705932071,0.102597436528024
"5541",93,0.365267080462588,0.404143250601232,0.252307002129002,0.584334853297942
"9352",145,0.138691389068718,0.204745236852304,0.129506965041775,0.286411220045019
"19896",297,0.324333061624671,0.200462823651577,0.0956895484911344,0.310804113708397
"14194",211,0.285147962035075,0.360507853334577,0.261320985792294,0.481787119802165
"34915",514,0.116320546811295,0.16601179112831,0.0903893306099727,0.257631801358372
"1585",35,0.090797021675904,0.115342032087577,0.0225439358077799,0.197726960822592
"32545",471,0.0174633486339759,0.0621960457691298,0.00197157265055998,0.146174784910962
"12935",190,0.312971294715602,0.344565105947402,0.24799863574815,0.435767173711571
"14118",207,0.0325028973048627,0.0952099780665412,0.010046338245998,0.185411718932323
"10480",158,0.370293533053577,0.331452604228528,0.173651338654894,0.502923026771531
"7663",121,0.3321549902229,0.321279189060473,0.182984077567812,0.50379081258064
"37205",552,0.345599579038547,0.438855489459124,0.347599025666118,0.515341356605265
"21004",314,0.335471849575071,0.286063014113197,0.18368943313371,0.455657607407303
"16580",244,0.361111620818438,0.312660829608243,0.202586168292357,0.430670520443609
"11706",174,0.214481087133067,0.189035737605518,0.0882934357456672,0.281423176528259
"13833",204,0.0687493532426914,0.200474703206404,0.104215981392079,0.285348898422159
"7319",116,0.0106024864233737,0.102501771833948,0.00473576238285223,0.250295840641456
"40524",595,0.129829064964887,0.118456134149941,0.0100278741626513,0.211086294447193
"16736",245,0.113469773493891,0.113495674756354,0.0229131916090483,0.23725278472021
"11731",174,0.186197641563645,0.0641819140774638,3.12923516240723e-05,0.140198863746349
"31033",450,0.346042110863947,0.330208163241379,0.232091314035534,0.44217696642777
"38339",566,0.351488911315722,0.264164903652291,0.13144716073808,0.381327229066752
"13848",204,0.0340444271091814,0.105818886195874,0.00861699714370456,0.205090052918915
"13190",192,0.132748050911143,0.0860344464358987,0.00325338808300036,0.195115748408501
"18329",274,0.0994783018880601,0.168823072761594,0.0930954662598234,0.26791920651053
"4735",84,0.0750008300229579,0.0666391938272245,4.30445980356547e-05,0.177005614028838
"1736",39,0.44185510601148,0.465225013457211,0.331157281011543,0.633252356592451
"33843",495,0.270197993244092,0.29154342419637,0.207653477925256,0.381883037791627
"33195",481,0.10440191769802,0.0965134372707594,0.00202845899112208,0.214833502839919
"20791",311,0.0082799893188764,0.0679503256208387,0.00445688208900027,0.139821373417216
"37303",553,0.364585381608456,0.277324362956198,0.154201085713081,0.414841682618725
"948",25,0.161016117564602,0.287317787680733,0.194559343777122,0.394049838007378
"7827",122,0.0555706232126913,0.0693595791339545,0.00453697914684679,0.137642208462632
"27562",402,0.145271547057574,0.123162200271621,0.0397495230381684,0.217373343411669
"32877",478,0.370159805925157,0.273782824683475,0.164753668119369,0.386643220822117
"28552",414,0.111145039245773,0.152861544799899,0.0290283179770444,0.282495130045479
"36619",546,0.202487438065746,0.267496644448945,0.188117292483121,0.352120851624992
"35966",534,0.0238066536673711,0.082615406556898,0.0121430282444847,0.142300193822363
"33805",495,0.398309096819496,0.370401507415358,0.219710971840886,0.515582406256987
"17080",254,0.328526839711163,0.300687652318179,0.152747258307833,0.491226580773358
"41685",614,0.0864329126928597,0.0712200533451157,0.000380127149534938,0.159055562953343
"13607",201,0.327322089062414,0.258881943606926,0.129372784958944,0.37535687892923
"23805",354,0.284615507093708,0.224282146022225,0.124803873991312,0.359436131266015
"35308",518,0.0685727957537723,0.0709166512181768,0.000731417745005753,0.152675101082644
"22395",335,0.276991287482019,0.286050234862643,0.190297216779826,0.381248991598534
"40463",595,0.377502390934909,0.378819549231906,0.286645837162311,0.501887537073617
"33732",494,0.333414856590929,0.296312883687837,0.164889797217911,0.410559394980926
"40510",595,0.150098265860116,0.111693871848491,0.0274463860749468,0.20491766792939
"25935",382,0.187298120787086,0.214731436999653,0.126863122045653,0.298014906586369
"9630",148,0.365820999636067,0.36509488863744,0.236727378165685,0.478153394326223
"43723",639,0.000896781242187521,0.0783965311732506,0.000320069773255369,0.191257127873419
"9517",147,0.35700477474672,0.304847381072086,0.173763893804471,0.466881385367834
"2398",51,0.330297163249991,0.380831711621319,0.292707091919356,0.46594001830203
"10725",160,0.10362982164052,0.118220416445941,0.04042539478633,0.190379833982504
"11551",173,0.347534655443257,0.306896307354548,0.185529541281633,0.451350257885343
"1469",34,0.109271890645355,0.292704093104268,0.206669949961666,0.386222246661032
"16250",239,0.00226453280412458,0.11043812031952,0.0346507003861946,0.223872762204544
"11210",168,0.0273927090709572,0.0936481854914201,0.0178163214813811,0.158130579619266
"36800",548,0.36267560589207,0.328693914795648,0.219382097491736,0.445723366884304
"7933",123,0.0907480761488395,0.105066559980331,0.00454073573837987,0.189920126150283
"674",15,0.210753612717767,0.237776387960623,0.125630942809867,0.350212965392203
"6034",100,0.343377451918769,0.430834612765416,0.323152826229866,0.555393729650914
"32818",476,0.0269495711428933,0.0463555905451742,1.30448637946021e-05,0.113215330157087
"18018",269,0.312744759838217,0.434644313462482,0.343828629245998,0.519663319301313
"42104",620,0.39346827399918,0.308317387662591,0.169923371178233,0.489976268751374
"40056",584,0.0369471621927515,0.133971000945406,0.028787997785841,0.241038635219809
"36135",536,0.306595464438067,0.340354667113597,0.239372556905724,0.431963673280701
"22688",338,0.031702932600872,0.0953405407765401,0.0219048263537795,0.176490899021184
"9266",143,0.0449841951812721,0.0821455660926756,0.000113526352880826,0.19834070893948
"30213",440,0.17329041506653,0.157752153484299,0.067921660253189,0.278453886702609
"23138",344,0.278449362965775,0.183154144841836,0.0729429600103775,0.293729471112369
"30521",445,0.340190926594699,0.355893108023962,0.239445174502036,0.481361852399587
"46415",673,0.0021623385795995,0.0573821975312546,0.000415022795436877,0.126893286632721
"23015",343,0.322674086161705,0.368758086622334,0.254910802317509,0.479079680497954
"7944",123,0.0887417852916752,0.108553718642645,0.00265965919047689,0.19129915017221
"18059",269,0.00728173667800437,0.0902574133322431,0.014407210034997,0.162963156689368
"18264",271,0.018761357819862,0.0587958510596446,0.000434205527062692,0.131869125245733
"18847",281,0.121624665571246,0.104289571669852,0.00261556362576015,0.196629586967464
"25821",381,0.197191701159218,0.294381021077133,0.223412405243791,0.368457614364546
"23411",347,0.276414700020843,0.152416120264332,0.0179316154510598,0.272934701155799
"9912",152,0.331960684672823,0.230906190459211,0.144559724055118,0.335152477232839
"24680",366,0.31356054148233,0.317878921040816,0.213212019119507,0.485510565788827
"38765",571,0.0149126377115307,0.0580415897123487,0.000220161567357682,0.143623104008562
"28273",412,0.377413218222718,0.38208333048113,0.209712476190609,0.571466044200275
"30080",439,0.154417654390003,0.148131320979201,0.0829141301521563,0.221392316438115
"20325",305,0.361503777453758,0.356964481346606,0.2163575265924,0.533589499891044
"16986",251,0.353180916450943,0.314959020611951,0.186053378850528,0.426503315331156
"26524",390,0.0701921933127476,0.200278262517031,0.119021489994888,0.301953736886047
"41666",614,0.138662862668927,0.136856593100622,0.0532810609426377,0.220628706278159
"39643",580,0.253646798727836,0.178364022987739,0.0940287937359063,0.286415472213785
"27937",406,0.104770656663455,0.0886231685003685,0.0103509629068044,0.170196714520833
"45992",668,0.339139294906932,0.444681782956963,0.350346092666707,0.563189148657979
"20107",302,0.0285919398664628,0.102334404089823,0.0118822155779864,0.174060427671499
"24334",361,0.140112912515259,0.120756584564285,0.0426946048508482,0.217084153201636
"30367",442,0.251920359263233,0.312381099522706,0.2344178715322,0.38449344384419
"9819",151,0.355710686850138,0.285144214537668,0.125272092040858,0.443366243764681
"18851",281,0.11913676001872,0.0982811813285926,0.000694815584932659,0.199919697166695
"7659",119,0.0400684029447563,0.0716602763186295,1.85810977550681e-05,0.170846332792547
"26654",392,0.326490102911795,0.368561997588868,0.2354632092549,0.5158467325826
"13515",199,0.316442669283121,0.357303015354015,0.248863485490828,0.457860060629011
"47840",693,0.035878435226456,0.0473425222395954,1.47418699653051e-05,0.11268176166539
"32709",475,0.158934640705853,0.0967282450045828,0.00844062441678779,0.184224925054932
"124",4,0.413036582310518,0.253306428636918,0.135489161300021,0.364418478150245
"25761",380,0.00510886661637706,0.0599755443906178,0.000171635862951523,0.129664027501255
"6840",108,0.316810766051276,0.24025628198292,0.13022323501748,0.349519089011309
"32801",476,0.0325248549902944,0.0483505281030439,0.00026974261019053,0.116619001653715
"16622",244,0.292158980396159,0.20421138958201,0.116507381084724,0.296543428109194
"14913",222,0.17766591934037,0.237570048802677,0.102764960969986,0.337512052433988
"41421",610,0.39282234747449,0.416000696805374,0.259704943008472,0.583237836006499
"24767",367,0.257813004859353,0.402482521180255,0.294107694415737,0.509041009965534
"28601",415,0.181555835264933,0.177457402225115,0.12160204153649,0.256976383204391
"31573",457,0.0470488108459575,0.0570865504581007,3.01771291361316e-05,0.141038566369313
"41088",605,0.288573440706381,0.187999021601626,0.0559476380994928,0.336998512675646
"35260",518,0.323943784022411,0.325203865313567,0.238913926502491,0.420358817917016
"41196",606,0.259964741260858,0.257656975660471,0.0841111171333936,0.378354206814042
"15195",225,0.00912101766419087,0.0528756197486686,0.00104644129045272,0.131694797566615
"11694",174,0.255007625006098,0.221218818452587,0.118177425770167,0.306346839423305
"42630",626,0.137557424290246,0.170459398722571,0.0897827949330506,0.243219357429186
"26897",395,0.0431338194651746,0.157717623791709,0.0430722978397007,0.250459956242723
"35223",517,0.112901526143067,0.0816319657153993,0.00183564743807891,0.19813493459832
"44409",647,0.0150960565278538,0.0797490223674377,0.000651635836363212,0.177183062486583
"1359",33,0.438730075882997,0.411630335222326,0.279385585917927,0.564872310587313
"10839",162,0.121692858937064,0.0909322728207473,0.00514842736160312,0.18742368121462
"36404",542,0.352379640473122,0.402527634583918,0.261650349350018,0.5525619103653
"17298",257,0.0972145419185215,0.151356242546107,0.0772403326026572,0.239870385272704
"4354",80,0.0865565061835877,0.09960571917817,0.0157233414548565,0.178473790617288
"12112",179,0.101927332034434,0.0646261070808678,0.000215389873268815,0.140749290739912
