"Rep","Acceptance","Likelihood1","Likelihood2","LikelihoodDelta","TruePeak","TrueGamma","TruePhi","TruePsi","Cases","TreeSize","PercentTrajCaptured","GammaMean","GammaLower95","GappaUpper95","PhiMean","PhiLower95","PhiUpper95","PsiMean","PsiLower95","PsiUpper95","GammaCalibration1","PhiCalibration1","PsiCalibration1","GammaCalibration2","PhiCalibration2","PsiCalibration2","RunTime","Batch"
645,0.400000000000001,-774.394801317972,-773.514528653191,0.880272664781387,2484,0.100997268443296,0.0311894150092643,0.00190660569352637,2125,130,0.275510204081633,0.160715083061687,0.160715083061687,0.160715083061687,0.0218802845931781,0.0218802845931781,0.0218802845931781,0.00120298503108514,0.00120298503108514,0.00120298503108514,0,0,0,0.0526315789473684,0,0,747510835084,"6"
646,0.4925,-262.445060481897,-262.773851381649,0.328790899751539,2433,0.131003096507092,0.0253743121334205,0.000835469739562303,1429,47,0.40625,0.162435579137989,0.162435579137989,0.162435579137989,0.0199598580191408,0.0199598580191408,0.0199598580191408,0.00068397033516819,0.00068397033516819,0.00068397033516819,0.263157894736842,0.210526315789474,0.368421052631579,0.157894736842105,0.31578947368421,0.421052631578947,557150348250,"6"
647,0.52,-65.7943830237577,-66.1378447123107,0.34346168855302,3444,0.1117813213869,0.0031764811034343,9.96777676712891e-05,272,9,0.591397849462366,0.188241442714851,0.188241442714851,0.188241442714851,0.0254897567850462,0.0254897567850462,0.0254897567850462,0.000917590109576187,0.000917590109576187,0.000917590109576187,0.0526315789473684,0,0,0.105263157894737,0,0,297912947334,"6"
648,0.349,-573.765167631977,-573.376481170735,0.388686461241718,2652,0.10704864341617,0.029663232542427,0.00153777905320305,1918,99,0.136363636363636,0.197608855925295,0.197608855925295,0.197608855925295,0.0219923260540405,0.0219923260540405,0.0219923260540405,0.00111779800971376,0.00111779800971376,0.00111779800971376,0,0,0,0,0,0,737899786084,"6"
649,0.388500000000003,-266.149209652529,-267.127772488765,0.978562836235255,2326,0.118852955891137,0.0133566337511965,0.000760428315292116,813,46,0.41,0.138961479585096,0.138961479585096,0.138961479585096,0.0197655278547104,0.0197655278547104,0.0197655278547104,0.00115513657642761,0.00115513657642761,0.00115513657642761,0.894736842105263,0,0,0.473684210526316,0.105263157894737,0.0526315789473684,440104192292,"6"
650,0.5345,-572.062873290923,-570.901786024842,1.16108726608104,1072,0.167585675137519,0.0253445121543199,0.00270044120846678,910,97,0.217391304347826,0.212759888397941,0.212759888397941,0.212759888397941,0.0242828431269488,0.0242828431269488,0.0242828431269488,0.00196818889668913,0.00196818889668913,0.00196818889668913,0.210526315789474,0.526315789473684,0,0.157894736842105,0.736842105263158,0,575625594875,"6"
651,0.349000000000001,-605.722086462259,-604.051232699332,1.6708537629271,3033,0.0979515296970615,0.0148484410724176,0.0012256108109888,1249,103,0.316326530612245,0.170619316881541,0.170619316881541,0.170619316881541,0.0161310757960632,0.0161310757960632,0.0161310757960632,0.00122843505806505,0.00122843505806505,0.00122843505806505,0,0.526315789473684,0.736842105263158,0,0.631578947368421,1,902672656292,"6"
652,0.314000000000003,-382.454247364478,-388.249277769849,5.79503040537122,1630,0.185861366893689,0.0309726708285404,0.00181480736612777,1159,68,0.494736842105263,0.206476186838403,0.206476186838403,0.206476186838403,0.0190588875364022,0.0190588875364022,0.0190588875364022,0.00090399353352833,0.00090399353352833,0.00090399353352833,0.473684210526316,0,0,0.684210526315789,0,0,623888070333,"6"
653,0.151999999999999,-229.416653046611,-226.377420135327,3.03923291128359,337,0.239395858920974,0.0416095685573637,0.00280520104862311,517,35,0.705263157894737,0.273729075093325,0.273729075093325,0.273729075093325,0.0230236768973496,0.0230236768973496,0.0230236768973496,0.00141955405227227,0.00141955405227227,0.00141955405227227,0.473684210526316,0,0,0.631578947368421,0,0,415268752833,"6"
654,0.5965,-143.31807209807,-143.682096431092,0.364024333022741,777,0.183064843753355,0.0198590640287136,0.000799786702256607,576,23,0.5,0.183705124042703,0.183705124042703,0.183705124042703,0.0195117357395892,0.0195117357395892,0.0195117357395892,0.000692734285606327,0.000692734285606327,0.000692734285606327,0.578947368421053,0.947368421052631,0.31578947368421,1,0.947368421052631,0.684210526315789,375412280958,"6"
655,0.5455,-269.27203170573,-269.309516780398,0.0374850746673019,1348,0.176698154134814,0.0192234302945189,0.00111986673365541,781,46,0.510204081632653,0.16405355638252,0.16405355638252,0.16405355638252,0.021004889109841,0.021004889109841,0.021004889109841,0.00114486610513872,0.00114486610513872,0.00114486610513872,0.526315789473684,0.947368421052631,0.578947368421053,0.684210526315789,0.736842105263158,0.947368421052631,436336546500,"6"
656,0.281999999999998,-439.178823124033,-192.598718055814,246.580105068218,2688,0.113578328683212,0.0137004834482386,0.00050193459400697,971,36,0.989795918367347,0.187734331912027,0.187734331912027,0.187734331912027,0.0159310670560646,0.0159310670560646,0.0159310670560646,0.000526784375326707,0.000526784375326707,0.000526784375326707,0,0.473684210526316,0.473684210526316,0,0.842105263157894,0.947368421052631,478565406833,"6"
657,0.598499999999999,-149.295114241101,-149.094259028212,0.200855212889252,1113,0.184891010635687,0.0125569639430318,0.000649214662803997,496,26,0.45360824742268,0.141720706017709,0.141720706017709,0.141720706017709,0.0169206490040557,0.0169206490040557,0.0169206490040557,0.000863330284248897,0.000863330284248897,0.000863330284248897,0.105263157894737,0.263157894736842,0.473684210526316,0.157894736842105,0.210526315789474,0.210526315789474,356033420833,"6"
658,0.4975,-120.82326207011,-121.499131697001,0.675869626890261,1840,0.159491238911339,0.0125415831015359,0.000383730994208991,632,19,1.25252525252525,0.173341948353147,0.173341948353147,0.173341948353147,0.0189196060532666,0.0189196060532666,0.0189196060532666,0.000788660344279976,0.000788660344279976,0.000788660344279976,0.526315789473684,0.789473684210526,0.263157894736842,0.789473684210526,0.368421052631579,0.210526315789474,373060508209,"6"
659,0.279500000000001,-906.694832996525,-906.337119622246,0.357713374279456,4621,0.0556092188407794,0.0158709966515041,0.00110857241373071,2174,152,0.204081632653061,0.141883300915458,0.141883300915458,0.141883300915458,0.0166946199785414,0.0166946199785414,0.0166946199785414,0.001158140976729,0.001158140976729,0.001158140976729,0,0.894736842105263,0.684210526315789,0,0.789473684210526,0.842105263157894,807913070167,"6"
660,0.0970000000000006,-554.379970177893,-550.190608540084,4.18936163780916,2490,0.115860207212219,0.0243295795327931,0.00144733257399324,1570,93,0.29,0.198110292526709,0.198110292526709,0.198110292526709,0.0208668870305245,0.0208668870305245,0.0208668870305245,0.00125885480080439,0.00125885480080439,0.00125885480080439,0,0.31578947368421,0.263157894736842,0,0.578947368421053,0.421052631578947,697940226334,"6"
661,0.324999999999999,-147.335857801358,-148.726514639175,1.39065683781669,2885,0.109382721563353,0.0158744987271357,0.000358378421094428,1150,26,0.861386138613861,0.129719355632,0.129719355632,0.129719355632,0.0223775822801743,0.0223775822801743,0.0223775822801743,0.000673704009153375,0.000673704009153375,0.000673704009153375,0.31578947368421,0.736842105263158,0.842105263157894,0.210526315789474,0.421052631578947,0.31578947368421,441362572166,"6"
662,0.257500000000002,-427.749609521248,-429.62076599738,1.87115647613143,4294,0.0722026479821053,0.0122776019920194,0.000653140837635773,1410,75,0.797979797979798,0.121530770233701,0.121530770233701,0.121530770233701,0.0177829691145894,0.0177829691145894,0.0177829691145894,0.0010380230065645,0.0010380230065645,0.0010380230065645,0,0.421052631578947,0.263157894736842,0,0.157894736842105,0.157894736842105,592055028708,"6"
663,0.3405,-258.068050395142,-256.906314481532,1.16173591361007,5430,0.0577145620989841,0.00561446389848858,0.000304555520942347,853,46,0.806122448979592,0.130239765105047,0.130239765105047,0.130239765105047,0.00923265414005609,0.00923265414005609,0.00923265414005609,0.000572463936774981,0.000572463936774981,0.000572463936774981,0,0.263157894736842,0.157894736842105,0,0.157894736842105,0.105263157894737,594939642333,"6"
664,0.5345,-241.834260141272,-242.574486344262,0.740226202989589,1609,0.128832464101452,0.0145973170042878,0.000692851495784455,837,40,0.51,0.157240779833663,0.157240779833663,0.157240779833663,0.0170332011169834,0.0170332011169834,0.0170332011169834,0.000828800570349558,0.000828800570349558,0.000828800570349558,0.421052631578947,0.947368421052631,0.526315789473684,0.368421052631579,0.631578947368421,0.631578947368421,442710784208,"6"
665,0.6185,-38.8030444276865,-39.0254604757436,0.222416048057049,123,0.266540540753729,0.0294067034373582,0.000384654329568994,184,2,1.74257425742574,0.203765386179664,0.203765386179664,0.203765386179664,0.02631121291796,0.02631121291796,0.02631121291796,0.000796267422736473,0.000796267422736473,0.000796267422736473,0.0526315789473684,0.789473684210526,0,0.157894736842105,0.631578947368421,0.0526315789473684,296632165208,"6"
666,0.302,-260.754546528963,-333.225380452908,72.4708339239453,1103,0.197150116685604,0.0285414835924976,0.00148541189788202,856,45,0.515151515151515,0.24913182442391,0.24913182442391,0.24913182442391,0.0242359556223644,0.0242359556223644,0.0242359556223644,0.00119855658805218,0.00119855658805218,0.00119855658805218,0.210526315789474,0.263157894736842,0.157894736842105,0.105263157894737,0.368421052631579,0.157894736842105,505128948333,"6"
667,0.407000000000001,-402.645661038306,-402.568618757384,0.0770422809221714,1228,0.148893463479064,0.0279430864812201,0.00165597549968357,1124,67,0.343434343434343,0.209418896131141,0.209418896131141,0.209418896131141,0.0273543713056761,0.0273543713056761,0.0273543713056761,0.00143872896370225,0.00143872896370225,0.00143872896370225,0.105263157894737,0.578947368421053,0.473684210526316,0.105263157894737,0.894736842105263,0.421052631578947,487114238875,"6"
668,0.3265,-212.751458102796,-212.462446745004,0.289011357792276,1754,0.189405636479689,0.0301596353026031,0.00107213753639721,1089,39,0.416666666666667,0.196667642729136,0.196667642729136,0.196667642729136,0.0276043763315125,0.0276043763315125,0.0276043763315125,0.00101137702339561,0.00101137702339561,0.00101137702339561,0.526315789473684,0.526315789473684,0.421052631578947,0.842105263157894,0.684210526315789,0.736842105263158,467725360583,"6"
669,0.3915,-135.411268575668,-136.343326706896,0.932058131227933,2889,0.131607681752456,0.0179144874752968,0.000338263947031655,1139,22,1.03092783505155,0.188591959199287,0.188591959199287,0.188591959199287,0.0202959252064843,0.0202959252064843,0.0202959252064843,0.000463440522919446,0.000463440522919446,0.000463440522919446,0.105263157894737,0.631578947368421,0.421052631578947,0.210526315789474,0.684210526315789,0.473684210526316,505378504917,"6"
670,0.543000000000001,-62.1397951504951,-62.0834616416811,0.0563335088140278,1218,0.178142802940914,0.0215160626692402,0.000191867007902615,711,6,0.412371134020619,0.142792365797059,0.142792365797059,0.142792365797059,0.0261571168776228,0.0261571168776228,0.0261571168776228,0.000341851930969596,0.000341851930969596,0.000341851930969596,0.0526315789473684,0.894736842105263,0.210526315789474,0.157894736842105,0.368421052631579,0.105263157894737,349595708833,"6"
671,0.519499999999999,-331.204257478174,-330.873145692568,0.331111785606424,2535,0.118223456052382,0.0156726632538281,0.000911187425140721,1009,59,0.305263157894737,0.184998912519481,0.184998912519481,0.184998912519481,0.0131922532648896,0.0131922532648896,0.0131922532648896,0.000751520340485,0.000751520340485,0.000751520340485,0,0.157894736842105,0.31578947368421,0,0.368421052631579,0.368421052631579,548432685208,"6"
672,0.142999999999999,-893.195677522017,-878.89873162905,14.2969458929671,3393,0.0905739985396105,0.03041927073339,0.00188152400755022,2398,148,0.26530612244898,0.145536827422995,0.145536827422995,0.145536827422995,0.0218481042298559,0.0218481042298559,0.0218481042298559,0.00123454011715039,0.00123454011715039,0.00123454011715039,0.105263157894737,0,0,0.0526315789473684,0,0,958762334791,"6"
673,0.2815,-1106.76396241821,-1106.97141250529,0.20745008708468,4783,0.0507666481362436,0.0182862017503069,0.00127639121837113,2598,181,0.222222222222222,0.140729241212288,0.140729241212288,0.140729241212288,0.016177580159562,0.016177580159562,0.016177580159562,0.00111239996578673,0.00111239996578673,0.00111239996578673,0,0.263157894736842,0.263157894736842,0,0.578947368421053,0.526315789473684,1040746714375,"6"
674,0.221,-711.355240812404,-711.642505939459,0.287265127055321,7677,0.0119373242233983,0.00903350738120888,0.000332864039355252,3206,118,0.653061224489796,0.218932706957151,0.218932706957151,0.218932706957151,0.00994181958563677,0.00994181958563677,0.00994181958563677,0.000421845975932829,0.000421845975932829,0.000421845975932829,0,0.894736842105263,0.789473684210526,0,0.736842105263158,0.526315789473684,1300383085916,"6"
675,0.4725,-350.211480613645,-349.976525474134,0.234955139511044,1254,0.154710955093433,0.020976583956647,0.00147218014055943,855,60,0.191011235955056,0.177256084561792,0.177256084561792,0.177256084561792,0.0180055904869583,0.0180055904869583,0.0180055904869583,0.00114907863096103,0.00114907863096103,0.00114907863096103,0.894736842105263,0.368421052631579,0.157894736842105,0.473684210526316,0.421052631578947,0.210526315789474,473340246125,"6"
676,0.365500000000001,-717.56805704566,-717.813772101334,0.245715055673372,5021,0.0483788931616231,0.0178702514113263,0.000809188939875818,2647,120,0.125,0.189855250755065,0.189855250755065,0.189855250755065,0.0150160350636357,0.0150160350636357,0.0150160350636357,0.000709725765410817,0.000709725765410817,0.000709725765410817,0,0.157894736842105,0.263157894736842,0,0.31578947368421,0.526315789473684,941067333833,"6"
677,0.5595,-180.729727697506,-181.006498358243,0.276770660737839,1142,0.181065905773266,0.0178611807588499,0.000825194487479364,637,29,0.373737373737374,0.155775709051184,0.155775709051184,0.155775709051184,0.0221559091062275,0.0221559091062275,0.0221559091062275,0.000956652677988275,0.000956652677988275,0.000956652677988275,0.31578947368421,0.368421052631579,0.894736842105263,0.421052631578947,0.368421052631579,0.526315789473684,407675213584,"6"
678,0.378,-192.597356429375,-193.174080239244,0.57672380986935,4103,0.0678090312612097,0.0225026762858305,0.000277470152884083,2419,30,0.408163265306122,0.149279922211723,0.149279922211723,0.149279922211723,0.0211941099741136,0.0211941099741136,0.0211941099741136,0.000252613764535112,0.000252613764535112,0.000252613764535112,0,0.368421052631579,0.31578947368421,0,0.789473684210526,0.789473684210526,616613830208,"6"
679,0.4595,-700.793937491365,-700.980132229354,0.186194737989126,2177,0.100447203540789,0.0235032318169481,0.00169652053950027,1629,118,0.363636363636364,0.196618950517222,0.196618950517222,0.196618950517222,0.0193011733785113,0.0193011733785113,0.0193011733785113,0.00129003144793504,0.00129003144793504,0.00129003144793504,0,0.31578947368421,0.0526315789473684,0,0.210526315789474,0.105263157894737,690156952625,"6"
680,0.267,-952.883743587248,-953.889234944163,1.00549135691415,5364,0.0301607011132475,0.0236557382898215,0.000898880366893534,4126,157,0.126436781609195,0.240193421901075,0.240193421901075,0.240193421901075,0.0157782008694942,0.0157782008694942,0.0157782008694942,0.000610190378473496,0.000610190378473496,0.000610190378473496,0,0,0,0,0,0,1317794938666,"6"
681,0.5255,-219.185536719833,-220.441119163178,1.25558244334542,1048,0.1929096778498,0.0190270983876942,0.00107978210779353,658,37,0.616161616161616,0.175856790954508,0.175856790954508,0.175856790954508,0.0268396294731663,0.0268396294731663,0.0268396294731663,0.00135351079596842,0.00135351079596842,0.00135351079596842,0.368421052631579,0.210526315789474,0.157894736842105,0.578947368421053,0.105263157894737,0.210526315789474,411339522999,"6"
682,0.400500000000004,-83.1768080684324,-94.4950875852841,11.3182795168518,1272,0.18513174362831,0.00479058481837444,0.000321179609302933,177,12,0.95,0.180906037116433,0.180906037116433,0.180906037116433,0.0159835093402283,0.0159835093402283,0.0159835093402283,0.000472479361270096,0.000472479361270096,0.000472479361270096,0.684210526315789,0.0526315789473684,0.526315789473684,0.947368421052631,0.0526315789473684,0.684210526315789,327633637417,"6"
