t,R,S,I,sample
19.17693477265214,413.0,18375.0,1212.0,48.0
19.177711583221296,413.0,18374.0,1213.0,48.0
19.179626423098814,414.0,18374.0,1212.0,48.0
19.179962914263154,414.0,18373.0,1213.0,48.0
19.1824962221684,414.0,18372.0,1214.0,48.0
19.183093082241236,414.0,18371.0,1215.0,48.0
19.183397842862835,414.0,18370.0,1216.0,48.0
19.18351457542845,414.0,18369.0,1217.0,48.0
19.18819682161765,414.0,18368.0,1218.0,48.0
19.189046268944058,414.0,18367.0,1219.0,48.0
19.190232765218223,414.0,18366.0,1220.0,48.0
19.191781131911178,414.0,18365.0,1221.0,48.0
19.191943668554867,414.0,18364.0,1222.0,48.0
19.19284700960631,414.0,18363.0,1223.0,48.0
19.194067936266528,414.0,18362.0,1224.0,48.0
19.194157566703428,415.0,18362.0,1223.0,48.0
19.19455405578413,415.0,18361.0,1224.0,48.0
19.196039952564877,415.0,18360.0,1225.0,48.0
19.196307986544454,415.0,18359.0,1226.0,48.0
19.19743186562413,415.0,18358.0,1227.0,48.0
19.198152921912346,415.0,18357.0,1228.0,48.0
19.199233764449097,416.0,18357.0,1227.0,48.0
19.204993585478697,416.0,18356.0,1228.0,48.0
19.20522250575255,416.0,18355.0,1229.0,48.0
19.207490850800543,416.0,18354.0,1230.0,48.0
19.208242233199076,417.0,18354.0,1229.0,48.0
19.209413137045733,417.0,18353.0,1230.0,48.0
19.209741422803177,417.0,18352.0,1231.0,48.0
19.20991982805301,417.0,18351.0,1232.0,48.0
19.209967512611325,417.0,18350.0,1233.0,48.0
19.210181515522002,418.0,18350.0,1232.0,48.0
19.210844989963757,418.0,18349.0,1233.0,48.0
19.21130833024937,418.0,18348.0,1234.0,48.0
19.212175589990125,418.0,18347.0,1235.0,48.0
19.213314047633713,419.0,18347.0,1234.0,48.0
19.21513274851518,419.0,18346.0,1235.0,48.0
19.217837574671886,419.0,18345.0,1236.0,48.0
19.217903764434727,419.0,18344.0,1237.0,48.0
19.21831520406896,419.0,18343.0,1238.0,48.0
19.2185620560151,419.0,18342.0,1239.0,48.0
19.21976011501322,419.0,18341.0,1240.0,48.0
19.22876564304877,420.0,18341.0,1239.0,48.0
19.228926935823058,420.0,18340.0,1240.0,48.0
19.229852361333784,420.0,18339.0,1241.0,48.0
19.232179301788,420.0,18338.0,1242.0,48.0
19.233727785576534,420.0,18337.0,1243.0,48.0
19.23609439348898,420.0,18336.0,1244.0,48.0
19.23693380809312,420.0,18335.0,1245.0,48.0
19.237004134045034,420.0,18334.0,1246.0,48.0
19.23730776256649,421.0,18334.0,1245.0,48.0
19.238014847252856,421.0,18333.0,1246.0,48.0
19.239505998135552,421.0,18332.0,1247.0,48.0
19.24121303008103,421.0,18331.0,1248.0,48.0
19.243917436319286,421.0,18330.0,1249.0,48.0
19.244726681878383,421.0,18329.0,1250.0,48.0
19.245646588412974,422.0,18329.0,1249.0,48.0
19.245663350638505,422.0,18328.0,1250.0,48.0
19.246715267752915,422.0,18327.0,1251.0,48.0
19.247848467173473,422.0,18326.0,1252.0,48.0
19.24952235696163,422.0,18325.0,1253.0,48.0
19.25078217009815,422.0,18324.0,1254.0,48.0
19.251427543027265,423.0,18324.0,1253.0,48.0
19.252520337850253,423.0,18323.0,1254.0,48.0
19.254379601982563,423.0,18322.0,1255.0,48.0
19.256007974499695,423.0,18321.0,1256.0,48.0
19.256263108278187,423.0,18320.0,1257.0,48.0
19.2566475258298,423.0,18319.0,1258.0,48.0
19.258441475886972,424.0,18319.0,1257.0,48.0
19.2586948022122,424.0,18318.0,1258.0,48.0
19.263934288761845,424.0,18317.0,1259.0,48.0
19.266607872225713,424.0,18316.0,1260.0,48.0
19.268090050589365,424.0,18315.0,1261.0,48.0
19.27059104697162,424.0,18314.0,1262.0,48.0
19.270620631658208,425.0,18314.0,1261.0,48.0
19.270801983193557,426.0,18314.0,1260.0,48.0
19.2711867661206,427.0,18314.0,1259.0,48.0
19.27207129864695,427.0,18313.0,1260.0,48.0
19.277434304334697,428.0,18313.0,1259.0,48.0
19.278924624356375,429.0,18313.0,1258.0,49.0
19.27910662308094,429.0,18312.0,1259.0,49.0
19.279114571471847,429.0,18311.0,1260.0,49.0
19.279178466218994,429.0,18310.0,1261.0,49.0
19.279726848632535,429.0,18309.0,1262.0,49.0
19.280691947378322,429.0,18308.0,1263.0,49.0
19.28210556438542,429.0,18307.0,1264.0,49.0
19.28307430963049,430.0,18307.0,1263.0,49.0
19.28326298019958,430.0,18306.0,1264.0,49.0
19.283831510835842,430.0,18305.0,1265.0,49.0
19.285509691969825,430.0,18304.0,1266.0,49.0
19.28846848030374,431.0,18304.0,1265.0,49.0
19.28870333055671,432.0,18304.0,1264.0,49.0
19.289318781164017,433.0,18304.0,1263.0,49.0
19.290899107230057,433.0,18303.0,1264.0,49.0
19.291220257398084,434.0,18303.0,1263.0,49.0
19.29180043007126,434.0,18302.0,1264.0,49.0
19.29193062231286,434.0,18301.0,1265.0,49.0
19.29336896223596,435.0,18301.0,1264.0,49.0
19.293398830760836,435.0,18300.0,1265.0,49.0
19.29345373891148,436.0,18300.0,1264.0,49.0
19.293752944620852,436.0,18299.0,1265.0,49.0
19.29380069089367,436.0,18298.0,1266.0,49.0
19.296583159421733,436.0,18297.0,1267.0,49.0
19.298471491694798,436.0,18296.0,1268.0,49.0
19.299350469221988,436.0,18295.0,1269.0,49.0
19.300162422515186,436.0,18294.0,1270.0,49.0
19.301144334700286,436.0,18293.0,1271.0,49.0
19.30150367339788,437.0,18293.0,1270.0,49.0
19.30297729091626,437.0,18292.0,1271.0,49.0
19.30444620449278,437.0,18291.0,1272.0,49.0
19.30511475375706,437.0,18290.0,1273.0,49.0
19.305835322700588,438.0,18290.0,1272.0,49.0
19.306671564891055,438.0,18289.0,1273.0,49.0
19.307217995864736,438.0,18288.0,1274.0,49.0
19.30904344034022,439.0,18288.0,1273.0,50.0
19.30940160364154,439.0,18287.0,1274.0,50.0
19.311978621590157,440.0,18287.0,1273.0,50.0
19.31265754896051,440.0,18286.0,1274.0,50.0
19.31345130818844,440.0,18285.0,1275.0,50.0
19.314881999486165,440.0,18284.0,1276.0,50.0
19.314922303440305,440.0,18283.0,1277.0,50.0
19.31541582635298,440.0,18282.0,1278.0,50.0
19.315770411741045,441.0,18282.0,1277.0,50.0
19.319320523233007,441.0,18281.0,1278.0,50.0
19.31957890922775,441.0,18280.0,1279.0,50.0
19.32248237555621,441.0,18279.0,1280.0,50.0
19.322887060215944,441.0,18278.0,1281.0,50.0
19.323578845074188,442.0,18278.0,1280.0,50.0
19.324068978834667,442.0,18277.0,1281.0,50.0
19.324890125603847,442.0,18276.0,1282.0,50.0
19.328318309168626,443.0,18276.0,1281.0,51.0
19.328704819554712,443.0,18275.0,1282.0,51.0
19.33030739961816,443.0,18274.0,1283.0,51.0
19.33252157059737,443.0,18273.0,1284.0,51.0
19.335223844349983,443.0,18272.0,1285.0,51.0
19.336731333235225,443.0,18271.0,1286.0,51.0
19.337430214701552,443.0,18270.0,1287.0,51.0
19.33920652756553,444.0,18270.0,1286.0,51.0
19.340425264675115,444.0,18269.0,1287.0,51.0
19.340602560173842,444.0,18268.0,1288.0,51.0
19.341136669646037,444.0,18267.0,1289.0,51.0
19.341420050637332,444.0,18266.0,1290.0,51.0
19.34145206624889,444.0,18265.0,1291.0,51.0
19.34167353833358,444.0,18264.0,1292.0,51.0
19.34252911763657,445.0,18264.0,1291.0,51.0
19.34309716246107,445.0,18263.0,1292.0,51.0
19.34372458983482,445.0,18262.0,1293.0,51.0
19.344756042937224,446.0,18262.0,1292.0,51.0
19.34539753562638,447.0,18262.0,1291.0,51.0
19.34632550886259,448.0,18262.0,1290.0,51.0
19.348809925640406,448.0,18261.0,1291.0,51.0
19.350994843591515,448.0,18260.0,1292.0,51.0
19.35227114620809,448.0,18259.0,1293.0,51.0
19.35336392661253,448.0,18258.0,1294.0,51.0
19.354611169956044,448.0,18257.0,1295.0,51.0
19.35576227901051,448.0,18256.0,1296.0,51.0
19.357884314803037,449.0,18256.0,1295.0,51.0
19.358160341902828,449.0,18255.0,1296.0,51.0
19.35852573879864,449.0,18254.0,1297.0,51.0
19.359671053848423,450.0,18254.0,1296.0,51.0
19.36103045650112,451.0,18254.0,1295.0,51.0
19.361220253926618,451.0,18253.0,1296.0,51.0
19.36495760988395,451.0,18252.0,1297.0,51.0
19.36502039886657,451.0,18251.0,1298.0,51.0
19.36622138821612,451.0,18250.0,1299.0,51.0
19.36654976241959,451.0,18249.0,1300.0,51.0
19.366981623663293,452.0,18249.0,1299.0,51.0
19.36860024442106,452.0,18248.0,1300.0,51.0
19.371780225126646,453.0,18248.0,1299.0,51.0
19.372289309417006,453.0,18247.0,1300.0,51.0
19.372706350376937,453.0,18246.0,1301.0,51.0
19.374078528219876,453.0,18245.0,1302.0,51.0
19.37744683711119,453.0,18244.0,1303.0,51.0
19.37834761063403,454.0,18244.0,1302.0,51.0
19.3788943782287,454.0,18243.0,1303.0,51.0
19.380257591875324,454.0,18242.0,1304.0,51.0
19.38090070702878,454.0,18241.0,1305.0,51.0
19.382290957587248,454.0,18240.0,1306.0,51.0
19.382619804348238,454.0,18239.0,1307.0,51.0
19.384069786041064,454.0,18238.0,1308.0,51.0
19.384655654321893,454.0,18237.0,1309.0,51.0
19.385345036472742,454.0,18236.0,1310.0,51.0
19.385551687282053,454.0,18235.0,1311.0,51.0
19.3879799332253,454.0,18234.0,1312.0,51.0
19.388431135096173,454.0,18233.0,1313.0,51.0
19.389344709876454,454.0,18232.0,1314.0,51.0
19.390300554217543,454.0,18231.0,1315.0,51.0
19.39118515476612,454.0,18230.0,1316.0,51.0
19.39261767981904,454.0,18229.0,1317.0,51.0
19.39647924435141,454.0,18228.0,1318.0,51.0
19.39710806905488,455.0,18228.0,1317.0,51.0
19.397574651993516,455.0,18227.0,1318.0,51.0
19.39850097361397,456.0,18227.0,1317.0,51.0
19.39851224288516,457.0,18227.0,1316.0,51.0
19.400006437471408,457.0,18226.0,1317.0,51.0
19.401470020837444,458.0,18226.0,1316.0,51.0
19.4018342149662,458.0,18225.0,1317.0,51.0
19.40333058145891,458.0,18224.0,1318.0,51.0
19.404117281770745,458.0,18223.0,1319.0,51.0
19.40461006064099,458.0,18222.0,1320.0,51.0
19.406545862229216,458.0,18221.0,1321.0,51.0
19.40676920712424,458.0,18220.0,1322.0,51.0
19.406846374370744,459.0,18220.0,1321.0,51.0
19.406973962295186,459.0,18219.0,1322.0,51.0
19.408714251682984,459.0,18218.0,1323.0,51.0
19.409366665828983,459.0,18217.0,1324.0,51.0
19.4100925982421,459.0,18216.0,1325.0,51.0
19.410294764323183,459.0,18215.0,1326.0,51.0
19.410435714803228,459.0,18214.0,1327.0,51.0
19.410615552676198,459.0,18213.0,1328.0,51.0
19.411787530110296,459.0,18212.0,1329.0,51.0
19.413430511802222,459.0,18211.0,1330.0,51.0
19.4140775611167,459.0,18210.0,1331.0,51.0
19.4160031030045,459.0,18209.0,1332.0,51.0
19.416065515892765,459.0,18208.0,1333.0,51.0
19.41673763585159,459.0,18207.0,1334.0,51.0
19.41781987473687,459.0,18206.0,1335.0,51.0
19.420621709218466,459.0,18205.0,1336.0,51.0
19.42080283459482,459.0,18204.0,1337.0,51.0
19.423202770341288,459.0,18203.0,1338.0,51.0
19.42462703499649,459.0,18202.0,1339.0,51.0
19.425587093220837,459.0,18201.0,1340.0,51.0
19.42750674626708,459.0,18200.0,1341.0,51.0
19.43017301860791,459.0,18199.0,1342.0,51.0
19.43199094415403,459.0,18198.0,1343.0,51.0
19.432009402090035,459.0,18197.0,1344.0,51.0
19.432132017327476,460.0,18197.0,1343.0,51.0
19.434101956453063,460.0,18196.0,1344.0,51.0
19.434261412435017,460.0,18195.0,1345.0,51.0
19.437627403710216,460.0,18194.0,1346.0,51.0
19.438368361598187,460.0,18193.0,1347.0,51.0
19.438498626817513,461.0,18193.0,1346.0,51.0
19.44067815052294,461.0,18192.0,1347.0,51.0
19.442063245123784,461.0,18191.0,1348.0,51.0
19.442083992149747,462.0,18191.0,1347.0,51.0
19.442574535023496,462.0,18190.0,1348.0,51.0
19.443110494027962,462.0,18189.0,1349.0,51.0
19.443671349535975,463.0,18189.0,1348.0,51.0
19.444463205107315,464.0,18189.0,1347.0,51.0
19.444607599950405,465.0,18189.0,1346.0,51.0
19.44533714946975,465.0,18188.0,1347.0,51.0
19.445411278952083,465.0,18187.0,1348.0,51.0
19.446137328551558,465.0,18186.0,1349.0,51.0
19.44734463275042,465.0,18185.0,1350.0,51.0
19.44786443740394,465.0,18184.0,1351.0,51.0
19.449413485625037,465.0,18183.0,1352.0,51.0
19.45088076884066,465.0,18182.0,1353.0,51.0
19.4509906566225,465.0,18181.0,1354.0,51.0
19.4526231804386,465.0,18180.0,1355.0,51.0
19.455067144737946,465.0,18179.0,1356.0,51.0
19.456719518755396,465.0,18178.0,1357.0,51.0
19.457142166594302,465.0,18177.0,1358.0,51.0
19.457199066510725,466.0,18177.0,1357.0,51.0
19.45754651630198,466.0,18176.0,1358.0,51.0
19.457748893545045,466.0,18175.0,1359.0,51.0
19.457978423506074,467.0,18175.0,1358.0,51.0
19.461016821775825,467.0,18174.0,1359.0,51.0
19.463539926530313,467.0,18173.0,1360.0,51.0
19.46383288496418,467.0,18172.0,1361.0,51.0
19.46442456513717,467.0,18171.0,1362.0,51.0
19.466092575003053,468.0,18171.0,1361.0,51.0
19.466233451538375,468.0,18170.0,1362.0,51.0
19.466770209583714,469.0,18170.0,1361.0,52.0
19.46709699300115,469.0,18169.0,1362.0,52.0
19.467767266836688,469.0,18168.0,1363.0,52.0
19.468774722847776,469.0,18167.0,1364.0,52.0
19.469872777370345,469.0,18166.0,1365.0,52.0
19.47024971405746,469.0,18165.0,1366.0,52.0
19.470888761299946,469.0,18164.0,1367.0,52.0
19.472202962762726,469.0,18163.0,1368.0,52.0
19.47265181581808,469.0,18162.0,1369.0,52.0
19.476818103468414,469.0,18161.0,1370.0,52.0
19.477009499951777,470.0,18161.0,1369.0,52.0
19.479988468092287,470.0,18160.0,1370.0,52.0
19.480727068247763,470.0,18159.0,1371.0,52.0
19.482923205824402,470.0,18158.0,1372.0,52.0
19.48415127419033,471.0,18158.0,1371.0,52.0
19.48520579522677,471.0,18157.0,1372.0,52.0
19.485498611379004,471.0,18156.0,1373.0,52.0
19.48599587083223,471.0,18155.0,1374.0,52.0
19.486710251440066,471.0,18154.0,1375.0,52.0
19.48778302118624,471.0,18153.0,1376.0,52.0
19.487923658122458,471.0,18152.0,1377.0,52.0
19.490983200953526,471.0,18151.0,1378.0,52.0
19.491415962442723,471.0,18150.0,1379.0,52.0
19.49403363550153,471.0,18149.0,1380.0,52.0
19.494320393894505,472.0,18149.0,1379.0,52.0
19.494826534699097,472.0,18148.0,1380.0,52.0
19.495044935260534,473.0,18148.0,1379.0,52.0
19.49506638208555,473.0,18147.0,1380.0,52.0
19.495320171006743,473.0,18146.0,1381.0,52.0
19.497863794083095,473.0,18145.0,1382.0,52.0
19.49866136308023,474.0,18145.0,1381.0,53.0
19.499616824778933,474.0,18144.0,1382.0,53.0
19.499720500515558,474.0,18143.0,1383.0,53.0
19.50363322189774,474.0,18142.0,1384.0,53.0
19.503835627229318,474.0,18141.0,1385.0,53.0
19.50487816606962,474.0,18140.0,1386.0,53.0
19.50591901208639,474.0,18139.0,1387.0,53.0
19.50652472360525,474.0,18138.0,1388.0,53.0
19.507744530874728,474.0,18137.0,1389.0,53.0
19.507799403013408,474.0,18136.0,1390.0,53.0
19.509235228415168,475.0,18136.0,1389.0,53.0
19.51037760250874,476.0,18136.0,1388.0,53.0
19.51038727114245,476.0,18135.0,1389.0,53.0
19.51065199565383,476.0,18134.0,1390.0,53.0
19.511379534870382,476.0,18133.0,1391.0,53.0
19.511884708686388,476.0,18132.0,1392.0,53.0
19.513360855536305,476.0,18131.0,1393.0,53.0
19.51364561104107,477.0,18131.0,1392.0,53.0
19.515338525317766,477.0,18130.0,1393.0,53.0
19.517802480874106,478.0,18130.0,1392.0,53.0
19.518114843277004,478.0,18129.0,1393.0,53.0
19.518881456279896,478.0,18128.0,1394.0,53.0
19.520912634296533,478.0,18127.0,1395.0,53.0
19.523670780083243,478.0,18126.0,1396.0,53.0
19.527202551712488,478.0,18125.0,1397.0,53.0
19.528122574154047,478.0,18124.0,1398.0,53.0
19.52839881429943,478.0,18123.0,1399.0,53.0
19.52861225671847,478.0,18122.0,1400.0,53.0
19.52997838385401,478.0,18121.0,1401.0,53.0
19.530805705049097,478.0,18120.0,1402.0,53.0
19.53087627725755,478.0,18119.0,1403.0,53.0
19.531833257127634,479.0,18119.0,1402.0,53.0
19.532965196186105,479.0,18118.0,1403.0,53.0
19.53307996540047,480.0,18118.0,1402.0,53.0
19.533643696758197,480.0,18117.0,1403.0,53.0
19.53520618868484,480.0,18116.0,1404.0,53.0
19.535540573796563,480.0,18115.0,1405.0,53.0
19.53654533878638,480.0,18114.0,1406.0,53.0
19.537004969537893,480.0,18113.0,1407.0,53.0
19.53759374641099,480.0,18112.0,1408.0,53.0
19.538544439326174,481.0,18112.0,1407.0,53.0
19.54052086063302,481.0,18111.0,1408.0,53.0
19.540835474538888,481.0,18110.0,1409.0,53.0
19.541984958632074,481.0,18109.0,1410.0,53.0
19.542612426065627,481.0,18108.0,1411.0,53.0
19.542871684348945,481.0,18107.0,1412.0,53.0
19.544155919102916,481.0,18106.0,1413.0,53.0
19.544265378085374,481.0,18105.0,1414.0,53.0
19.54612689815225,481.0,18104.0,1415.0,53.0
19.546567853442507,482.0,18104.0,1414.0,53.0
19.546801059091937,482.0,18103.0,1415.0,53.0
19.54867686132641,482.0,18102.0,1416.0,53.0
19.54905384593415,482.0,18101.0,1417.0,53.0
19.551528523188292,482.0,18100.0,1418.0,53.0
19.551544062403167,483.0,18100.0,1417.0,53.0
19.55163215452522,483.0,18099.0,1418.0,53.0
19.55214879227096,484.0,18099.0,1417.0,53.0
19.552298982928406,484.0,18098.0,1418.0,53.0
19.552452230049553,485.0,18098.0,1417.0,53.0
19.552821000758033,485.0,18097.0,1418.0,53.0
19.55324226429085,485.0,18096.0,1419.0,53.0
19.553613085261482,485.0,18095.0,1420.0,53.0
19.553750546947935,485.0,18094.0,1421.0,53.0
19.55406426308671,485.0,18093.0,1422.0,53.0
19.555487264481254,486.0,18093.0,1421.0,53.0
19.55606060917419,487.0,18093.0,1420.0,53.0
19.556564067339536,488.0,18093.0,1419.0,53.0
19.557105908650364,488.0,18092.0,1420.0,53.0
19.562466800637328,489.0,18092.0,1419.0,53.0
19.56448116604506,489.0,18091.0,1420.0,53.0
19.564772173222917,489.0,18090.0,1421.0,53.0
19.567210769557235,489.0,18089.0,1422.0,53.0
19.56742021459574,490.0,18089.0,1421.0,53.0
19.56753876801765,490.0,18088.0,1422.0,53.0
19.568329034870466,490.0,18087.0,1423.0,53.0
19.56862620105351,490.0,18086.0,1424.0,53.0
19.56912879443939,490.0,18085.0,1425.0,53.0
19.56977128666301,490.0,18084.0,1426.0,53.0
19.57192324530316,490.0,18083.0,1427.0,53.0
19.572103312154955,490.0,18082.0,1428.0,53.0
19.573048799464278,490.0,18081.0,1429.0,53.0
19.575454389401035,490.0,18080.0,1430.0,53.0
19.57568768059025,490.0,18079.0,1431.0,53.0
19.57605771511561,491.0,18079.0,1430.0,53.0
19.580145595123078,492.0,18079.0,1429.0,53.0
19.58280219652896,492.0,18078.0,1430.0,53.0
19.583002174929035,493.0,18078.0,1429.0,53.0
19.583016520435372,493.0,18077.0,1430.0,53.0
19.5830678262252,493.0,18076.0,1431.0,53.0
19.58530719824278,493.0,18075.0,1432.0,53.0
19.586236820770736,494.0,18075.0,1431.0,53.0
19.58713052341889,495.0,18075.0,1430.0,53.0
19.58735800915248,495.0,18074.0,1431.0,53.0
19.588963283560734,495.0,18073.0,1432.0,53.0
19.590934187016046,495.0,18072.0,1433.0,53.0
19.592435348988882,495.0,18071.0,1434.0,53.0
19.592595572300148,495.0,18070.0,1435.0,53.0
19.593867388207027,495.0,18069.0,1436.0,53.0
19.59411078373338,495.0,18068.0,1437.0,53.0
19.594251903101306,496.0,18068.0,1436.0,53.0
19.594317375272134,497.0,18068.0,1435.0,53.0
19.59563070160282,497.0,18067.0,1436.0,53.0
19.59607274030563,497.0,18066.0,1437.0,53.0
19.598437295497547,497.0,18065.0,1438.0,53.0
19.599367770089962,497.0,18064.0,1439.0,53.0
19.600123825694197,497.0,18063.0,1440.0,53.0
19.600268507674947,498.0,18063.0,1439.0,53.0
19.601600877045662,499.0,18063.0,1438.0,53.0
19.60292055184482,499.0,18062.0,1439.0,53.0
19.60416645473546,499.0,18061.0,1440.0,53.0
19.60625232147013,499.0,18060.0,1441.0,53.0
19.607190584206815,500.0,18060.0,1440.0,53.0
19.607325352342972,500.0,18059.0,1441.0,53.0
19.60740005218252,500.0,18058.0,1442.0,53.0
19.607935284235182,500.0,18057.0,1443.0,53.0
19.609934251061283,500.0,18056.0,1444.0,53.0
19.610119309219666,500.0,18055.0,1445.0,53.0
19.61147000941086,500.0,18054.0,1446.0,53.0
19.61193864205643,501.0,18054.0,1445.0,53.0
19.61391993372519,501.0,18053.0,1446.0,53.0
19.61403289280676,501.0,18052.0,1447.0,53.0
19.614072660063798,501.0,18051.0,1448.0,53.0
19.614262325438855,501.0,18050.0,1449.0,53.0
19.61476559560436,501.0,18049.0,1450.0,53.0
19.615105818231818,501.0,18048.0,1451.0,53.0
19.615666484382675,501.0,18047.0,1452.0,53.0
19.616078583499466,502.0,18047.0,1451.0,53.0
19.616540383106905,502.0,18046.0,1452.0,53.0
19.616546930297087,502.0,18045.0,1453.0,53.0
19.616641763943402,502.0,18044.0,1454.0,53.0
19.61844622146791,503.0,18044.0,1453.0,53.0
19.620356618668886,503.0,18043.0,1454.0,53.0
19.620420998315524,503.0,18042.0,1455.0,53.0
19.620816850755443,503.0,18041.0,1456.0,53.0
19.622185218541244,503.0,18040.0,1457.0,53.0
19.627089615619614,503.0,18039.0,1458.0,53.0
19.62885986871939,503.0,18038.0,1459.0,53.0
19.628890072302553,504.0,18038.0,1458.0,53.0
19.6289534254142,504.0,18037.0,1459.0,53.0
19.629535347645376,505.0,18037.0,1458.0,53.0
19.631104619745592,505.0,18036.0,1459.0,53.0
19.63144188763872,505.0,18035.0,1460.0,53.0
19.632797235563263,506.0,18035.0,1459.0,53.0
19.633459324697714,507.0,18035.0,1458.0,54.0
19.63432811125567,508.0,18035.0,1457.0,54.0
19.63545114836682,508.0,18034.0,1458.0,54.0
19.637406831455326,509.0,18034.0,1457.0,55.0
19.63769720444759,510.0,18034.0,1456.0,55.0
19.63967743571976,510.0,18033.0,1457.0,55.0
19.641218203625765,510.0,18032.0,1458.0,55.0
19.641706293415137,511.0,18032.0,1457.0,55.0
19.64250254598148,511.0,18031.0,1458.0,55.0
19.642886737271194,512.0,18031.0,1457.0,55.0
19.643155366771207,512.0,18030.0,1458.0,55.0
19.64328478313535,512.0,18029.0,1459.0,55.0
19.64448227166966,512.0,18028.0,1460.0,55.0
19.644658321001643,512.0,18027.0,1461.0,55.0
19.645902350811735,512.0,18026.0,1462.0,55.0
19.647097643905976,512.0,18025.0,1463.0,55.0
19.647150370501173,513.0,18025.0,1462.0,55.0
19.647977756016235,513.0,18024.0,1463.0,55.0
19.648143803442476,514.0,18024.0,1462.0,55.0
19.64949298565229,514.0,18023.0,1463.0,55.0
19.649653006961394,515.0,18023.0,1462.0,55.0
19.65027755848804,516.0,18023.0,1461.0,55.0
19.65087044760164,516.0,18022.0,1462.0,55.0
19.652533791540755,516.0,18021.0,1463.0,55.0
19.654774623284016,516.0,18020.0,1464.0,55.0
19.654879612823553,516.0,18019.0,1465.0,55.0
19.65497418776954,516.0,18018.0,1466.0,55.0
19.655255713244998,516.0,18017.0,1467.0,55.0
19.655646411161797,516.0,18016.0,1468.0,55.0
19.655795138300842,516.0,18015.0,1469.0,55.0
19.655949419305674,516.0,18014.0,1470.0,55.0
19.659457348675534,516.0,18013.0,1471.0,55.0
19.66163793213761,516.0,18012.0,1472.0,55.0
19.662804035354707,517.0,18012.0,1471.0,56.0
19.663100080009357,517.0,18011.0,1472.0,56.0
19.663448583883195,517.0,18010.0,1473.0,56.0
19.666355423192986,517.0,18009.0,1474.0,56.0
19.666430810991415,518.0,18009.0,1473.0,56.0
19.66673712684044,518.0,18008.0,1474.0,56.0
19.667761135345327,518.0,18007.0,1475.0,56.0
19.66843800503431,518.0,18006.0,1476.0,56.0
19.669209765079742,519.0,18006.0,1475.0,56.0
19.669501142770123,520.0,18006.0,1474.0,56.0
19.669940426795208,520.0,18005.0,1475.0,56.0
19.673859776307314,520.0,18004.0,1476.0,56.0
19.676255904574877,520.0,18003.0,1477.0,56.0
19.677381564807916,520.0,18002.0,1478.0,56.0
19.678362444453203,520.0,18001.0,1479.0,56.0
19.67847297614503,521.0,18001.0,1478.0,56.0
19.680255524272567,521.0,18000.0,1479.0,56.0
19.681348835709894,521.0,17999.0,1480.0,56.0
19.68257937783202,522.0,17999.0,1479.0,56.0
19.684207039229086,523.0,17999.0,1478.0,57.0
19.685725413201045,524.0,17999.0,1477.0,57.0
19.686295218118914,524.0,17998.0,1478.0,57.0
19.687551234278214,524.0,17997.0,1479.0,57.0
19.68797338291793,524.0,17996.0,1480.0,57.0
19.68818028905703,525.0,17996.0,1479.0,57.0
19.689126689955877,526.0,17996.0,1478.0,57.0
19.68915901719176,526.0,17995.0,1479.0,57.0
19.689173686726246,526.0,17994.0,1480.0,57.0
19.690319901138526,526.0,17993.0,1481.0,57.0
19.690600993017487,526.0,17992.0,1482.0,57.0
19.69163188344201,526.0,17991.0,1483.0,57.0
19.692154690250113,526.0,17990.0,1484.0,57.0
19.692684535989052,527.0,17990.0,1483.0,57.0
19.69317643965177,527.0,17989.0,1484.0,57.0
19.6956137638449,528.0,17989.0,1483.0,57.0
19.696164810295485,528.0,17988.0,1484.0,57.0
19.697380836835613,528.0,17987.0,1485.0,57.0
19.69773636253796,528.0,17986.0,1486.0,57.0
19.699468301103444,528.0,17985.0,1487.0,57.0
19.700289654906825,528.0,17984.0,1488.0,57.0
19.701386715243977,528.0,17983.0,1489.0,57.0
19.702115849015684,528.0,17982.0,1490.0,57.0
19.703222447185183,528.0,17981.0,1491.0,57.0
19.704944839124824,529.0,17981.0,1490.0,57.0
19.7058503799048,529.0,17980.0,1491.0,57.0
19.70886862958985,529.0,17979.0,1492.0,57.0
19.71080709447484,529.0,17978.0,1493.0,57.0
19.710896964372665,529.0,17977.0,1494.0,57.0
19.711153112385517,529.0,17976.0,1495.0,57.0
19.711783123060563,529.0,17975.0,1496.0,57.0
19.71356673366675,529.0,17974.0,1497.0,57.0
19.714433000878536,530.0,17974.0,1496.0,57.0
19.716487840847154,530.0,17973.0,1497.0,57.0
19.71889352491938,531.0,17973.0,1496.0,57.0
19.719902901634917,531.0,17972.0,1497.0,57.0
19.720895864923662,531.0,17971.0,1498.0,57.0
19.722122217165843,531.0,17970.0,1499.0,57.0
19.722487923706296,531.0,17969.0,1500.0,57.0
19.72347249791198,532.0,17969.0,1499.0,58.0
19.723987900479106,532.0,17968.0,1500.0,58.0
19.72400889246699,532.0,17967.0,1501.0,58.0
19.724463945519155,532.0,17966.0,1502.0,58.0
19.725855273871254,532.0,17965.0,1503.0,58.0
19.726154392542124,532.0,17964.0,1504.0,58.0
19.726429351671314,533.0,17964.0,1503.0,58.0
19.727276400718008,533.0,17963.0,1504.0,58.0
19.72844592558027,533.0,17962.0,1505.0,58.0
19.729306271472925,533.0,17961.0,1506.0,58.0
19.730234195043714,533.0,17960.0,1507.0,58.0
19.731465565523063,533.0,17959.0,1508.0,58.0
19.732074454689666,533.0,17958.0,1509.0,58.0
